2464,2013-08-07T00:00:00.000+05:30,2277,CLOSED
2465,2013-08-07T00:00:00.000+05:30,11606,CLOSED
2467,2013-08-07T00:00:00.000+05:30,770,CLOSED
2494,2013-08-07T00:00:00.000+05:30,3356,CLOSED
2499,2013-08-07T00:00:00.000+05:30,3786,CLOSED
2506,2013-08-07T00:00:00.000+05:30,1863,CLOSED
2509,2013-08-07T00:00:00.000+05:30,2842,CLOSED
2521,2013-08-07T00:00:00.000+05:30,5405,CLOSED
2531,2013-08-07T00:00:00.000+05:30,6080,CLOSED
2536,2013-08-07T00:00:00.000+05:30,7182,CLOSED
2539,2013-08-07T00:00:00.000+05:30,12059,CLOSED
2543,2013-08-07T00:00:00.000+05:30,8319,CLOSED
2547,2013-08-07T00:00:00.000+05:30,11053,CLOSED
2551,2013-08-07T00:00:00.000+05:30,10255,CLOSED
2553,2013-08-07T00:00:00.000+05:30,1837,CLOSED
2563,2013-08-07T00:00:00.000+05:30,2547,CLOSED
2567,2013-08-07T00:00:00.000+05:30,5409,CLOSED
2573,2013-08-07T00:00:00.000+05:30,5992,CLOSED
2574,2013-08-07T00:00:00.000+05:30,4552,CLOSED
2580,2013-08-08T00:00:00.000+05:30,8365,CLOSED
2584,2013-08-08T00:00:00.000+05:30,2531,CLOSED
2592,2013-08-08T00:00:00.000+05:30,1382,CLOSED
2598,2013-08-08T00:00:00.000+05:30,7043,CLOSED
2609,2013-08-08T00:00:00.000+05:30,11717,CLOSED
2619,2013-08-08T00:00:00.000+05:30,3167,CLOSED
2623,2013-08-08T00:00:00.000+05:30,1394,CLOSED
2636,2013-08-08T00:00:00.000+05:30,11279,CLOSED
2639,2013-08-08T00:00:00.000+05:30,1685,CLOSED
2646,2013-08-08T00:00:00.000+05:30,10712,CLOSED
2647,2013-08-08T00:00:00.000+05:30,6195,CLOSED
2655,2013-08-08T00:00:00.000+05:30,9304,CLOSED
2668,2013-08-08T00:00:00.000+05:30,2318,CLOSED
2674,2013-08-08T00:00:00.000+05:30,8019,CLOSED
2679,2013-08-08T00:00:00.000+05:30,9507,CLOSED
2695,2013-08-09T00:00:00.000+05:30,12157,CLOSED
2703,2013-08-09T00:00:00.000+05:30,521,CLOSED
2705,2013-08-09T00:00:00.000+05:30,866,CLOSED
2713,2013-08-09T00:00:00.000+05:30,6149,CLOSED
2714,2013-08-09T00:00:00.000+05:30,2325,CLOSED
2717,2013-08-09T00:00:00.000+05:30,7083,CLOSED
2718,2013-08-09T00:00:00.000+05:30,11175,CLOSED
2724,2013-08-09T00:00:00.000+05:30,10704,CLOSED
2730,2013-08-09T00:00:00.000+05:30,8290,CLOSED
2735,2013-08-09T00:00:00.000+05:30,8584,CLOSED
2745,2013-08-09T00:00:00.000+05:30,5074,CLOSED
2747,2013-08-09T00:00:00.000+05:30,6402,CLOSED
2756,2013-08-09T00:00:00.000+05:30,7391,CLOSED
2761,2013-08-09T00:00:00.000+05:30,11097,CLOSED
2762,2013-08-09T00:00:00.000+05:30,6446,CLOSED
2831,2013-08-10T00:00:00.000+05:30,2160,CLOSED
2840,2013-08-10T00:00:00.000+05:30,6629,CLOSED
2843,2013-08-10T00:00:00.000+05:30,2619,CLOSED
2861,2013-08-10T00:00:00.000+05:30,2051,CLOSED
2865,2013-08-10T00:00:00.000+05:30,5831,CLOSED
2876,2013-08-10T00:00:00.000+05:30,9548,CLOSED
2883,2013-08-10T00:00:00.000+05:30,3038,CLOSED
2884,2013-08-10T00:00:00.000+05:30,11855,CLOSED
2893,2013-08-10T00:00:00.000+05:30,874,CLOSED
2896,2013-08-10T00:00:00.000+05:30,8657,CLOSED
2897,2013-08-10T00:00:00.000+05:30,9935,CLOSED
2901,2013-08-10T00:00:00.000+05:30,10464,CLOSED
2918,2013-08-10T00:00:00.000+05:30,5532,CLOSED
2923,2013-08-10T00:00:00.000+05:30,6362,CLOSED
2935,2013-08-10T00:00:00.000+05:30,166,CLOSED
2959,2013-08-10T00:00:00.000+05:30,8942,CLOSED
2972,2013-08-10T00:00:00.000+05:30,1446,CLOSED
2978,2013-08-10T00:00:00.000+05:30,9740,CLOSED
2997,2013-08-10T00:00:00.000+05:30,8067,CLOSED
3000,2013-08-10T00:00:00.000+05:30,9591,CLOSED
3004,2013-08-10T00:00:00.000+05:30,11029,CLOSED
3025,2013-08-11T00:00:00.000+05:30,7410,CLOSED
3027,2013-08-11T00:00:00.000+05:30,4029,CLOSED
3032,2013-08-11T00:00:00.000+05:30,7337,CLOSED
3056,2013-08-11T00:00:00.000+05:30,8010,CLOSED
3077,2013-08-11T00:00:00.000+05:30,5608,CLOSED
3079,2013-08-11T00:00:00.000+05:30,12002,CLOSED
3096,2013-08-11T00:00:00.000+05:30,3495,CLOSED
3113,2013-08-11T00:00:00.000+05:30,7673,CLOSED
3118,2013-08-11T00:00:00.000+05:30,645,CLOSED
3124,2013-08-11T00:00:00.000+05:30,5509,CLOSED
3129,2013-08-11T00:00:00.000+05:30,8215,CLOSED
3136,2013-08-11T00:00:00.000+05:30,75,CLOSED
3139,2013-08-11T00:00:00.000+05:30,10851,CLOSED
3140,2013-08-11T00:00:00.000+05:30,2025,CLOSED
3141,2013-08-11T00:00:00.000+05:30,3784,CLOSED
3147,2013-08-11T00:00:00.000+05:30,548,CLOSED
3153,2013-08-12T00:00:00.000+05:30,1171,CLOSED
3155,2013-08-12T00:00:00.000+05:30,2236,CLOSED
3162,2013-08-12T00:00:00.000+05:30,6057,CLOSED
3164,2013-08-12T00:00:00.000+05:30,2328,CLOSED
3179,2013-08-12T00:00:00.000+05:30,8448,CLOSED
3184,2013-08-12T00:00:00.000+05:30,4195,CLOSED
3187,2013-08-12T00:00:00.000+05:30,9458,CLOSED
3189,2013-08-12T00:00:00.000+05:30,712,CLOSED
3191,2013-08-12T00:00:00.000+05:30,1603,CLOSED
3195,2013-08-12T00:00:00.000+05:30,7348,CLOSED
3198,2013-08-12T00:00:00.000+05:30,2331,CLOSED
3200,2013-08-12T00:00:00.000+05:30,4963,CLOSED
3221,2013-08-12T00:00:00.000+05:30,6512,CLOSED
3231,2013-08-12T00:00:00.000+05:30,10247,CLOSED
3247,2013-08-12T00:00:00.000+05:30,441,CLOSED
3260,2013-08-12T00:00:00.000+05:30,12021,CLOSED
3269,2013-08-12T00:00:00.000+05:30,7695,CLOSED
3274,2013-08-12T00:00:00.000+05:30,6194,CLOSED
3275,2013-08-12T00:00:00.000+05:30,8587,CLOSED
3277,2013-08-12T00:00:00.000+05:30,6046,CLOSED
3287,2013-08-12T00:00:00.000+05:30,8298,CLOSED
3296,2013-08-12T00:00:00.000+05:30,3062,CLOSED
3308,2013-08-12T00:00:00.000+05:30,4267,CLOSED
3326,2013-08-12T00:00:00.000+05:30,9897,CLOSED
3333,2013-08-12T00:00:00.000+05:30,10717,CLOSED
3343,2013-08-12T00:00:00.000+05:30,12289,CLOSED
3348,2013-08-12T00:00:00.000+05:30,4099,CLOSED
3350,2013-08-12T00:00:00.000+05:30,4999,CLOSED
3357,2013-08-12T00:00:00.000+05:30,7912,CLOSED
3374,2013-08-12T00:00:00.000+05:30,10457,CLOSED
3380,2013-08-13T00:00:00.000+05:30,3519,CLOSED
3390,2013-08-13T00:00:00.000+05:30,5012,CLOSED
3392,2013-08-13T00:00:00.000+05:30,8989,CLOSED
3418,2013-08-13T00:00:00.000+05:30,10568,CLOSED
3419,2013-08-13T00:00:00.000+05:30,3950,CLOSED
3431,2013-08-13T00:00:00.000+05:30,11014,CLOSED
3435,2013-08-13T00:00:00.000+05:30,2467,CLOSED
3442,2013-08-14T00:00:00.000+05:30,5470,CLOSED
3468,2013-08-14T00:00:00.000+05:30,4657,CLOSED
3473,2013-08-14T00:00:00.000+05:30,3307,CLOSED
3482,2013-08-14T00:00:00.000+05:30,3955,CLOSED
3483,2013-08-14T00:00:00.000+05:30,1094,CLOSED
3488,2013-08-14T00:00:00.000+05:30,245,CLOSED
3494,2013-08-14T00:00:00.000+05:30,2756,CLOSED
3499,2013-08-14T00:00:00.000+05:30,6635,CLOSED
3507,2013-08-14T00:00:00.000+05:30,10942,CLOSED
3514,2013-08-14T00:00:00.000+05:30,8417,CLOSED
3526,2013-08-14T00:00:00.000+05:30,1023,CLOSED
3545,2013-08-14T00:00:00.000+05:30,4161,CLOSED
3546,2013-08-14T00:00:00.000+05:30,12024,CLOSED
3571,2013-08-14T00:00:00.000+05:30,1868,CLOSED
3597,2013-08-15T00:00:00.000+05:30,3900,CLOSED
3602,2013-08-15T00:00:00.000+05:30,5896,CLOSED
3609,2013-08-15T00:00:00.000+05:30,5329,CLOSED
3614,2013-08-15T00:00:00.000+05:30,791,CLOSED
3628,2013-08-15T00:00:00.000+05:30,9247,CLOSED
3638,2013-08-15T00:00:00.000+05:30,51,CLOSED
3650,2013-08-15T00:00:00.000+05:30,8941,CLOSED
3654,2013-08-15T00:00:00.000+05:30,8724,CLOSED
3656,2013-08-15T00:00:00.000+05:30,2408,CLOSED
3668,2013-08-15T00:00:00.000+05:30,3369,CLOSED
3681,2013-08-15T00:00:00.000+05:30,8053,CLOSED
3683,2013-08-15T00:00:00.000+05:30,923,CLOSED
3710,2013-08-15T00:00:00.000+05:30,11583,CLOSED
3725,2013-08-15T00:00:00.000+05:30,1317,CLOSED
3731,2013-08-15T00:00:00.000+05:30,2039,CLOSED
3741,2013-08-15T00:00:00.000+05:30,2433,CLOSED
3745,2013-08-15T00:00:00.000+05:30,347,CLOSED
3767,2013-08-16T00:00:00.000+05:30,1941,CLOSED
3771,2013-08-16T00:00:00.000+05:30,5460,CLOSED
3783,2013-08-16T00:00:00.000+05:30,2780,CLOSED
3813,2013-08-16T00:00:00.000+05:30,484,CLOSED
3815,2013-08-16T00:00:00.000+05:30,5209,CLOSED
3820,2013-08-16T00:00:00.000+05:30,9776,CLOSED
3843,2013-08-16T00:00:00.000+05:30,5197,CLOSED
3844,2013-08-16T00:00:00.000+05:30,11931,CLOSED
3867,2013-08-17T00:00:00.000+05:30,10172,CLOSED
3869,2013-08-17T00:00:00.000+05:30,3870,CLOSED
3874,2013-08-17T00:00:00.000+05:30,2779,CLOSED
3877,2013-08-17T00:00:00.000+05:30,12370,CLOSED
3883,2013-08-17T00:00:00.000+05:30,5560,CLOSED
3890,2013-08-17T00:00:00.000+05:30,8166,CLOSED
3894,2013-08-17T00:00:00.000+05:30,7151,CLOSED
3914,2013-08-17T00:00:00.000+05:30,3304,CLOSED
3931,2013-08-17T00:00:00.000+05:30,1544,CLOSED
3936,2013-08-17T00:00:00.000+05:30,3246,CLOSED
3945,2013-08-17T00:00:00.000+05:30,12317,CLOSED
3947,2013-08-17T00:00:00.000+05:30,12111,CLOSED
3971,2013-08-17T00:00:00.000+05:30,8032,CLOSED
3977,2013-08-17T00:00:00.000+05:30,11286,CLOSED
3978,2013-08-17T00:00:00.000+05:30,5617,CLOSED
3982,2013-08-17T00:00:00.000+05:30,6066,CLOSED
3996,2013-08-17T00:00:00.000+05:30,1761,CLOSED
4004,2013-08-17T00:00:00.000+05:30,8200,CLOSED
4009,2013-08-17T00:00:00.000+05:30,3239,CLOSED
4024,2013-08-17T00:00:00.000+05:30,634,CLOSED
4075,2013-08-17T00:00:00.000+05:30,1530,CLOSED
